ticker,expiry,otm_put_iv,otm_call_iv,iv_skew,index,index_name,timestamp
TRGP,2025-10-17,0.377935908203125,0.5426071130371094,-0.1646712048339844,US_ENERGY,US Energy & Materials,2025-10-10 18:08:17.983593
RTX,2025-10-10,0.5794312890625001,0.4589897851562499,0.1204415039062501,US_INDUSTRIAL,US Industrials,2025-10-10 18:08:17.983593
CAT,2025-10-10,0.5133512207031251,0.495773271484375,0.0175779492187501,US_INDUSTRIAL,US Industrials,2025-10-10 18:08:17.983593
GE,2025-10-10,0.5994506201171875,0.51367673828125,0.0857738818359374,US_INDUSTRIAL,US Industrials,2025-10-10 18:08:17.983593
BA,2025-10-10,0.513025703125,0.440109765625,0.0729159374999999,US_INDUSTRIAL,US Industrials,2025-10-10 18:08:17.983593
UPS,2025-10-10,0.5716188671875001,0.44271390625,0.1289049609375001,US_INDUSTRIAL,US Industrials,2025-10-10 18:08:17.983593
HON,2025-10-10,0.624678232421875,0.624678232421875,0.0,US_INDUSTRIAL,US Industrials,2025-10-10 18:08:17.983593
UNP,2025-10-10,0.6295609960937499,0.7806029573567709,-0.1510419612630209,US_INDUSTRIAL,US Industrials,2025-10-10 18:08:17.983593
ADP,2025-10-10,0.609053388671875,0.596032685546875,0.0130207031249999,US_INDUSTRIAL,US Industrials,2025-10-10 18:08:17.983593
LMT,2025-10-10,0.920738271484375,0.8238949902343751,0.0968432812499999,US_INDUSTRIAL,US Industrials,2025-10-10 18:08:17.983593
GD,2025-10-10,0.7726259716796875,0.437505625,0.3351203466796875,US_INDUSTRIAL,US Industrials,2025-10-10 18:08:17.983593
NOC,2025-10-17,0.3813334979248046,0.388901781616211,-0.0075682836914063,US_INDUSTRIAL,US Industrials,2025-10-10 18:08:17.983593
ITW,2025-10-17,0.3344793115234374,0.2563550927734375,0.0781242187499999,US_INDUSTRIAL,US Industrials,2025-10-10 18:08:17.983593
DE,2025-10-10,0.63607134765625,0.467778759765625,0.1682925878906249,US_INDUSTRIAL,US Industrials,2025-10-10 18:08:17.983593
MMM,2025-10-10,0.58919681640625,0.4655001367187499,0.1236966796875,US_INDUSTRIAL,US Industrials,2025-10-10 18:08:17.983593
ETN,2025-10-10,0.8898122998046875,0.6453485986328126,0.2444637011718748,US_INDUSTRIAL,US Industrials,2025-10-10 18:08:17.983593
TT,2025-10-17,0.294806856689453,0.3902648864746094,-0.0954580297851563,US_INDUSTRIAL,US Industrials,2025-10-10 18:08:17.983593
EMR,2025-10-10,0.91080986328125,0.8167336035156249,0.094076259765625,US_INDUSTRIAL,US Industrials,2025-10-10 18:08:17.983593
CSX,2025-10-10,1.4726599169921872,0.67383138671875,0.7988285302734373,US_INDUSTRIAL,US Industrials,2025-10-10 18:08:17.983593
WM,2025-10-17,0.3144599804687499,0.2387771435546875,0.0756828369140624,US_INDUSTRIAL,US Industrials,2025-10-10 18:08:17.983593
NSC,2025-10-10,0.621423056640625,0.4570366796875,0.1643863769531249,US_INDUSTRIAL,US Industrials,2025-10-10 18:08:17.983593
PANW,2025-10-10,0.55013470703125,0.5091194921875,0.04101521484375,US_SMALL_MID,US Small/Mid Caps,2025-10-10 18:08:17.983593
PLTR,2025-10-10,0.5299526171875,0.5052132812500001,0.0247393359374998,US_SMALL_MID,US Small/Mid Caps,2025-10-10 18:08:17.983593
MRVL,2025-10-10,0.5976602734375001,0.6582065429687501,-0.06054626953125,US_SMALL_MID,US Small/Mid Caps,2025-10-10 18:08:17.983593
SNOW,2025-10-10,0.703453486328125,0.5322312402343751,0.1712222460937499,US_SMALL_MID,US Small/Mid Caps,2025-10-10 18:08:17.983593
CRWD,2025-10-10,0.5029346582031251,0.5115608740234375,-0.0086262158203124,US_SMALL_MID,US Small/Mid Caps,2025-10-10 18:08:17.983593
FTNT,2025-10-10,0.66341482421875,0.4570366796875,0.2063781445312499,US_SMALL_MID,US Small/Mid Caps,2025-10-10 18:08:17.983593
TEAM,2025-10-10,1.0439479768880209,0.5462284960937501,0.4977194807942705,US_SMALL_MID,US Small/Mid Caps,2025-10-10 18:08:17.983593
DDOG,2025-10-10,0.59180095703125,0.627933408203125,-0.036132451171875,US_SMALL_MID,US Small/Mid Caps,2025-10-10 18:08:17.983593
NET,2025-10-10,0.5908244042968751,0.6933624414062501,-0.102538037109375,US_SMALL_MID,US Small/Mid Caps,2025-10-10 18:08:17.983593
UBER,2025-10-10,0.5683636914062499,0.4752656640625001,0.0930980273437497,US_SMALL_MID,US Small/Mid Caps,2025-10-10 18:08:17.983593
ZS,2025-10-10,0.7000372517903646,0.628584443359375,0.0714528084309895,US_SMALL_MID,US Small/Mid Caps,2025-10-10 18:08:17.983593
LYFT,2025-10-10,0.6718782812500002,0.710940390625,-0.0390621093749998,US_SMALL_MID,US Small/Mid Caps,2025-10-10 18:08:17.983593
DASH,2025-10-10,0.5716188671875001,0.51367673828125,0.05794212890625,US_SMALL_MID,US Small/Mid Caps,2025-10-10 18:08:17.983593
SQ,,,,,US_SMALL_MID,US Small/Mid Caps,2025-10-10 18:08:17.983593
COIN,2025-10-10,0.7052455167643229,0.70117486328125,0.0040706534830728,US_SMALL_MID,US Small/Mid Caps,2025-10-10 18:08:17.983593
U,2025-10-10,0.5898478515625001,0.8007832421875,-0.2109353906249998,US_SMALL_MID,US Small/Mid Caps,2025-10-10 18:08:17.983593
RBLX,2025-10-10,0.5514367773437501,0.5794312890625001,-0.02799451171875,US_SMALL_MID,US Small/Mid Caps,2025-10-10 18:08:17.983593
AFRM,2025-10-10,0.8710969921875001,0.5755250781250001,0.2955719140625,US_SMALL_MID,US Small/Mid Caps,2025-10-10 18:08:17.983593
RIVN,2025-10-10,0.6875031250000001,0.5312546875,0.1562484375,US_SMALL_MID,US Small/Mid Caps,2025-10-10 18:08:17.983593
LCID,2025-10-10,0.6835969140625,0.6718782812500002,0.0117186328124998,US_SMALL_MID,US Small/Mid Caps,2025-10-10 18:08:17.983593
NOK,2025-10-10,0.7500025,0.5625043750000001,0.1874981249999999,US_MEME,US Retail Favorites,2025-10-10 18:08:17.983593
WISH,,,,,US_MEME,US Retail Favorites,2025-10-10 18:08:17.983593
BB,2025-10-10,0.7812556249999999,0.8750040625000001,-0.0937484375000001,US_MEME,US Retail Favorites,2025-10-10 18:08:17.983593
AMC,2025-10-10,0.8125059375,0.9062509375,-0.0937449999999999,US_MEME,US Retail Favorites,2025-10-10 18:08:17.983593
GME,2025-10-10,0.2500075,0.2500075,0.0,US_MEME,US Retail Favorites,2025-10-10 18:08:17.983593
BBBY,2025-10-10,0.500005,0.2500075,0.2499975,US_MEME,US Retail Favorites,2025-10-10 18:08:17.983593
CLOV,2025-10-10,0.7500025,1.53125234375,-0.7812498437499998,US_MEME,US Retail Favorites,2025-10-10 18:08:17.983593
SPCE,2025-10-10,1.0625046875000002,1.421877890625,-0.3593732031249999,US_MEME,US Retail Favorites,2025-10-10 18:08:17.983593
HOOD,2025-10-10,0.5612023046875,0.6731803515625002,-0.1119780468750002,US_MEME,US Retail Favorites,2025-10-10 18:08:17.983593
NIO,2025-10-10,0.6250037500000001,0.85937640625,-0.2343726562499999,US_MEME,US Retail Favorites,2025-10-10 18:08:17.983593
SOFI,2025-10-10,0.570316796875,0.789064609375,-0.2187478124999999,US_MEME,US Retail Favorites,2025-10-10 18:08:17.983593
PLTR,2025-10-10,0.5319057226562499,0.49414568359375,0.0377600390624998,US_MEME,US Retail Favorites,2025-10-10 18:08:17.983593
RIVN,2025-10-10,0.6875031250000001,0.5312546875,0.1562484375,US_MEME,US Retail Favorites,2025-10-10 18:08:17.983593
LCID,2025-10-10,0.6835969140625,0.6718782812500002,0.0117186328124998,US_MEME,US Retail Favorites,2025-10-10 18:08:17.983593
AFRM,2025-10-10,0.8710969921875001,0.5755250781250001,0.2955719140625,US_MEME,US Retail Favorites,2025-10-10 18:08:17.983593
RBLX,2025-10-10,0.5514367773437501,0.5794312890625001,-0.02799451171875,US_MEME,US Retail Favorites,2025-10-10 18:08:17.983593
COIN,2025-10-10,0.7052455167643229,0.70117486328125,0.0040706534830728,US_MEME,US Retail Favorites,2025-10-10 18:08:17.983593
SKLZ,2025-10-17,1.2421912890624998,1.140629296875,0.1015619921874997,US_MEME,US Retail Favorites,2025-10-10 18:08:17.983593
DKNG,2025-10-10,0.5273484765625001,0.6445348046875001,-0.117186328125,US_MEME,US Retail Favorites,2025-10-10 18:08:17.983593
OPEN,2025-10-10,0.5937540625000001,0.87500125,-0.2812471874999999,US_MEME,US Retail Favorites,2025-10-10 18:08:17.983593
EEM,2025-10-10,0.520838125,0.4687553125000001,0.0520828124999999,ETF_MAJOR,Major ETFs,2025-10-10 18:08:17.983593
DIA,2025-10-10,0.4160214648437499,0.3737041796874999,0.0423172851562499,ETF_MAJOR,Major ETFs,2025-10-10 18:08:17.983593
QQQ,2025-10-10,0.3658917578125,0.3359441406249999,0.0299476171875,ETF_MAJOR,Major ETFs,2025-10-10 18:08:17.983593
IWM,2025-10-10,0.3932352343749999,0.3880269531249999,0.0052082812499999,ETF_MAJOR,Major ETFs,2025-10-10 18:08:17.983593
EFA,2025-10-10,0.395839375,0.437505625,-0.04166625,ETF_MAJOR,Major ETFs,2025-10-10 18:08:17.983593
SPY,2025-10-10,0.354173125,0.3359441406249999,0.018228984375,ETF_MAJOR,Major ETFs,2025-10-10 18:08:17.983593
SLV,2025-10-10,0.476567734375,0.52604640625,-0.0494786718749999,ETF_MAJOR,Major ETFs,2025-10-10 18:08:17.983593
GLD,2025-10-10,0.4388076953125,0.424484921875,0.0143227734375,ETF_MAJOR,Major ETFs,2025-10-10 18:08:17.983593
TLT,2025-10-10,0.437505625,0.424484921875,0.013020703125,ETF_MAJOR,Major ETFs,2025-10-10 18:08:17.983593
XLF,2025-10-10,0.450526328125,0.437505625,0.013020703125,ETF_MAJOR,Major ETFs,2025-10-10 18:08:17.983593
HYG,2025-10-10,0.4687553125000001,0.38021453125,0.08854078125,ETF_MAJOR,Major ETFs,2025-10-10 18:08:17.983593
XLE,2025-10-10,0.437505625,0.429693203125,0.007812421875,ETF_MAJOR,Major ETFs,2025-10-10 18:08:17.983593
XLK,2025-10-10,0.5950561328125,0.44596908203125,0.14908705078125,ETF_MAJOR,Major ETFs,2025-10-10 18:08:17.983593
XLI,2025-10-10,0.395839375,0.3828186718749999,0.013020703125,ETF_MAJOR,Major ETFs,2025-10-10 18:08:17.983593
XLV,2025-10-10,0.5045622460937501,0.6741589794921873,-0.1695967333984371,ETF_MAJOR,Major ETFs,2025-10-10 18:08:17.983593
XLP,2025-10-10,0.486984296875,0.49479671875,-0.007812421875,ETF_MAJOR,Major ETFs,2025-10-10 18:08:17.983593
XLY,2025-10-10,1.0519238053385418,0.501632587890625,0.5502912174479168,ETF_MAJOR,Major ETFs,2025-10-10 18:08:17.983593
XLRE,2025-10-17,0.9155320971679688,0.2812571875,0.6342749096679687,ETF_MAJOR,Major ETFs,2025-10-10 18:08:17.983593
XLU,2025-10-10,0.4687553125000001,0.5195360546875001,-0.0507807421875,ETF_MAJOR,Major ETFs,2025-10-10 18:08:17.983593
XLC,2025-10-10,1.1162134326171875,0.885420128580729,0.2307933040364584,ETF_MAJOR,Major ETFs,2025-10-10 18:08:17.983593
AAPL,2025-10-17,0.4611056494140625,0.3333399999999999,0.1277656494140626,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-11 21:01:02.294961
AMZN,2025-10-17,0.5207567456054688,0.395839375,0.1249173706054688,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-11 21:01:02.294961
NVDA,2025-10-17,0.6473017041015625,0.462570478515625,0.1847312255859375,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-11 21:01:02.294961
GOOGL,2025-10-17,0.4301001000976562,0.3660545166015624,0.0640455834960938,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-11 21:01:02.294961
MSFT,2025-10-17,0.4714408325195312,0.2913482324218749,0.1800926000976562,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-11 21:01:02.294961
AVGO,2025-10-17,0.6897003686523439,0.5005746557617188,0.189125712890625,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-11 21:01:02.294961
LLY,2025-10-17,0.5339605523681642,0.4846242944335938,0.0493362579345703,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-11 21:01:02.294961
TSLA,2025-10-17,0.6602817175292969,0.5677940356445312,0.0924876818847656,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-11 21:01:02.294961
META,2025-10-17,0.5040332800292969,0.3874572973632812,0.1165759826660156,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-11 21:01:02.294961
BRK-B,2025-10-17,0.37956349609375,0.3276434423828124,0.0519200537109375,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-11 21:01:02.294961
XOM,2025-10-17,0.4687553125000001,0.3346420703125,0.1341132421875001,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-11 21:01:02.294961
JPM,2025-10-17,0.558923681640625,0.4628146166992188,0.0961090649414062,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-11 21:01:02.294961
V,2025-10-17,0.3919331640625,0.3406641455078125,0.0512690185546875,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-11 21:01:02.294961
UNH,2025-10-17,0.4721732470703125,0.4414118359374999,0.0307614111328126,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-11 21:01:02.294961
WMT,2025-10-17,0.44336494140625,0.40820904296875,0.0351558984375,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-11 21:01:02.294961
JNJ,2025-10-17,0.43815666015625,0.3652407226562499,0.0729159375,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-11 21:01:02.294961
MA,2025-10-17,0.5843547424316407,0.3886372985839844,0.1957174438476562,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-11 21:01:02.294961
PG,2025-10-17,0.4558159887695313,0.3789124609375,0.0769035278320312,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-11 21:01:02.294961
ORCL,2025-10-17,0.7979349633789062,0.7629011340332031,0.035033829345703,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-11 21:01:02.294961
HD,2025-10-17,0.4411676977539063,0.36979796875,0.0713697290039063,US_SP500_MEGA,S&P 500 Mega Caps,2025-10-11 21:01:02.294961
ABBV,2025-10-17,0.5109098388671875,0.47852083984375,0.0323889990234375,US_SP500_LARGE,S&P 500 Large Caps,2025-10-11 21:01:02.294961
BAC,2025-10-17,0.5520878125,0.46419806640625,0.08788974609375,US_SP500_LARGE,S&P 500 Large Caps,2025-10-11 21:01:02.294961
CRM,2025-10-17,0.508142939453125,0.5240933007812499,-0.0159503613281248,US_SP500_LARGE,S&P 500 Large Caps,2025-10-11 21:01:02.294961
NFLX,2025-10-17,0.4155331884765625,0.3636945141601562,0.0518386743164062,US_SP500_LARGE,S&P 500 Large Caps,2025-10-11 21:01:02.294961
COST,2025-10-17,0.5185391571044922,0.3528710546875,0.1656681024169921,US_SP500_LARGE,S&P 500 Large Caps,2025-10-11 21:01:02.294961
MRK,2025-10-17,0.47070841796875,0.3886779882812499,0.0820304296875,US_SP500_LARGE,S&P 500 Large Caps,2025-10-11 21:01:02.294961
CVX,2025-10-17,0.411138701171875,0.4362035546875,-0.0250648535156249,US_SP500_LARGE,S&P 500 Large Caps,2025-10-11 21:01:02.294961
KO,2025-10-17,0.47461462890625,0.3450586328125,0.12955599609375,US_SP500_LARGE,S&P 500 Large Caps,2025-10-11 21:01:02.294961
AMD,2025-10-17,0.7566756103515625,0.6528355029296876,0.1038401074218748,US_SP500_LARGE,S&P 500 Large Caps,2025-10-11 21:01:02.294961
PEP,2025-10-17,0.47982291015625,0.3339910351562499,0.1458318750000001,US_SP500_LARGE,S&P 500 Large Caps,2025-10-11 21:01:02.294961
ADBE,2025-10-17,0.4344945874023437,0.43425044921875,0.0002441381835937,US_SP500_LARGE,S&P 500 Large Caps,2025-10-11 21:01:02.294961
CSCO,2025-10-17,0.4576877148437501,0.4231828515624999,0.0345048632812501,US_SP500_LARGE,S&P 500 Large Caps,2025-10-11 21:01:02.294961
MCD,2025-10-17,0.4939829248046875,0.4012917944335937,0.0926911303710937,US_SP500_LARGE,S&P 500 Large Caps,2025-10-11 21:01:02.294961
TMO,2025-10-17,0.6170692590332032,0.5543257458496094,0.0627435131835938,US_SP500_LARGE,S&P 500 Large Caps,2025-10-11 21:01:02.294961
ACN,2025-10-17,0.5232795068359376,0.3992573095703124,0.1240221972656251,US_SP500_LARGE,S&P 500 Large Caps,2025-10-11 21:01:02.294961
INTC,2025-10-17,0.75846595703125,0.6982452050781252,0.0602207519531248,US_SP500_LARGE,S&P 500 Large Caps,2025-10-11 21:01:02.294961
LIN,2025-10-17,0.5600223034667969,0.5055794885253907,0.0544428149414062,US_SP500_LARGE,S&P 500 Large Caps,2025-10-11 21:01:02.294961
ABT,2025-10-17,0.52539537109375,0.5571333349609375,-0.0317379638671875,US_SP500_LARGE,S&P 500 Large Caps,2025-10-11 21:01:02.294961
DHR,2025-10-17,0.5947306152343751,0.560876787109375,0.033853828125,US_SP500_LARGE,S&P 500 Large Caps,2025-10-11 21:01:02.294961
CMCSA,2025-10-17,0.422857333984375,0.46029185546875,-0.037434521484375,US_SP500_LARGE,S&P 500 Large Caps,2025-10-11 21:01:02.294961
MSFT,2025-10-17,0.4714408325195312,0.2913482324218749,0.1800926000976562,US_TECH,US Technology,2025-10-11 21:01:02.294961
AMZN,2025-10-17,0.5207567456054688,0.395839375,0.1249173706054688,US_TECH,US Technology,2025-10-11 21:01:02.294961
AAPL,2025-10-17,0.4611056494140625,0.3333399999999999,0.1277656494140626,US_TECH,US Technology,2025-10-11 21:01:02.294961
NVDA,2025-10-17,0.6473017041015625,0.462570478515625,0.1847312255859375,US_TECH,US Technology,2025-10-11 21:01:02.294961
META,2025-10-17,0.5040332800292969,0.3874572973632812,0.1165759826660156,US_TECH,US Technology,2025-10-11 21:01:02.294961
GOOGL,2025-10-17,0.4301001000976562,0.3660545166015624,0.0640455834960938,US_TECH,US Technology,2025-10-11 21:01:02.294961
ORCL,2025-10-17,0.7979349633789062,0.7629011340332031,0.035033829345703,US_TECH,US Technology,2025-10-11 21:01:02.294961
NFLX,2025-10-17,0.4155331884765625,0.3636945141601562,0.0518386743164062,US_TECH,US Technology,2025-10-11 21:01:02.294961
TSLA,2025-10-17,0.6602817175292969,0.5677940356445312,0.0924876818847656,US_TECH,US Technology,2025-10-11 21:01:02.294961
AVGO,2025-10-17,0.6897003686523439,0.5005746557617188,0.189125712890625,US_TECH,US Technology,2025-10-11 21:01:02.294961
AMD,2025-10-17,0.7566756103515625,0.6528355029296876,0.1038401074218748,US_TECH,US Technology,2025-10-11 21:01:02.294961
CRM,2025-10-17,0.508142939453125,0.5240933007812499,-0.0159503613281248,US_TECH,US Technology,2025-10-11 21:01:02.294961
INTC,2025-10-17,0.75846595703125,0.6982452050781252,0.0602207519531248,US_TECH,US Technology,2025-10-11 21:01:02.294961
CSCO,2025-10-17,0.4576877148437501,0.4231828515624999,0.0345048632812501,US_TECH,US Technology,2025-10-11 21:01:02.294961
QCOM,2025-10-17,0.5786174951171875,0.5065153515625,0.0721021435546874,US_TECH,US Technology,2025-10-11 21:01:02.294961
ADBE,2025-10-17,0.4344945874023437,0.43425044921875,0.0002441381835937,US_TECH,US Technology,2025-10-11 21:01:02.294961
TXN,2025-10-17,0.5273484765625,0.5311733081054688,-0.0038248315429688,US_TECH,US Technology,2025-10-11 21:01:02.294961
INTU,2025-10-17,0.5641726525878906,0.484705673828125,0.0794669787597655,US_TECH,US Technology,2025-10-11 21:01:02.294961
IBM,2025-10-17,0.504887763671875,0.4343318286132813,0.0705559350585937,US_TECH,US Technology,2025-10-11 21:01:02.294961
NOW,2025-10-17,0.5416305603027345,0.4943084423828125,0.0473221179199219,US_TECH,US Technology,2025-10-11 21:01:02.294961
BAC,2025-10-17,0.5520878125,0.46419806640625,0.08788974609375,US_FINANCE,US Financials,2025-10-11 21:01:02.294961
V,2025-10-17,0.3919331640625,0.3406641455078125,0.0512690185546875,US_FINANCE,US Financials,2025-10-11 21:01:02.294961
JPM,2025-10-17,0.558923681640625,0.4628146166992188,0.0961090649414062,US_FINANCE,US Financials,2025-10-11 21:01:02.294961
MA,2025-10-17,0.5843547424316407,0.3886372985839844,0.1957174438476562,US_FINANCE,US Financials,2025-10-11 21:01:02.294961
WFC,2025-10-17,0.5229539892578126,0.5273484765625001,-0.0043944873046875,US_FINANCE,US Financials,2025-10-11 21:01:02.294961
MS,2025-10-17,0.53320779296875,0.476242216796875,0.0569655761718749,US_FINANCE,US Financials,2025-10-11 21:01:02.294961
BX,2025-10-17,0.514653291015625,0.45508357421875,0.0595697167968749,US_FINANCE,US Financials,2025-10-11 21:01:02.294961
SPGI,2025-10-17,0.6356644506835938,0.537887108154297,0.0977773425292968,US_FINANCE,US Financials,2025-10-11 21:01:02.294961
GS,2025-10-17,0.5449874603271486,0.5257412335205078,0.0192462268066407,US_FINANCE,US Financials,2025-10-11 21:01:02.294961
C,2025-10-17,0.573246455078125,0.51497880859375,0.0582676464843749,US_FINANCE,US Financials,2025-10-11 21:01:02.294961
AXP,2025-10-17,0.5529829858398437,0.5081836291503906,0.0447993566894531,US_FINANCE,US Financials,2025-10-11 21:01:02.294961
CB,2025-10-17,0.4959360302734376,0.4084531811523437,0.0874828491210938,US_FINANCE,US Financials,2025-10-11 21:01:02.294961
BLK,2025-10-17,0.5384567639160157,0.4743094561767578,0.0641473077392578,US_FINANCE,US Financials,2025-10-11 21:01:02.294961
MMC,2025-10-17,0.6473017041015625,0.52539537109375,0.1219063330078125,US_FINANCE,US Financials,2025-10-11 21:01:02.294961
PGR,2025-10-17,0.5616905810546876,0.4597221997070312,0.1019683813476563,US_FINANCE,US Financials,2025-10-11 21:01:02.294961
CME,2025-10-17,0.5112353564453125,0.3505924316406249,0.1606429248046875,US_FINANCE,US Financials,2025-10-11 21:01:02.294961
USB,2025-10-17,0.5498091894531251,0.42904216796875,0.120767021484375,US_FINANCE,US Financials,2025-10-11 21:01:02.294961
PNC,2025-10-17,0.5620160986328125,0.5196174340820313,0.0423986645507812,US_FINANCE,US Financials,2025-10-11 21:01:02.294961
COF,2025-10-17,0.5539595385742188,0.4855194677734375,0.0684400708007812,US_FINANCE,US Financials,2025-10-11 21:01:02.294961
TFC,2025-10-17,0.6269568554687501,0.5195360546875,0.1074208007812501,US_FINANCE,US Financials,2025-10-11 21:01:02.294961
ABBV,2025-10-17,0.5109098388671875,0.47852083984375,0.0323889990234375,US_HEALTH,US Healthcare,2025-10-11 21:01:02.294961
JNJ,2025-10-17,0.43815666015625,0.3652407226562499,0.0729159375,US_HEALTH,US Healthcare,2025-10-11 21:01:02.294961
UNH,2025-10-17,0.4721732470703125,0.4414118359374999,0.0307614111328126,US_HEALTH,US Healthcare,2025-10-11 21:01:02.294961
MRK,2025-10-17,0.47070841796875,0.3886779882812499,0.0820304296875,US_HEALTH,US Healthcare,2025-10-11 21:01:02.294961
LLY,2025-10-17,0.5339605523681642,0.4846242944335938,0.0493362579345703,US_HEALTH,US Healthcare,2025-10-11 21:01:02.294961
ABT,2025-10-17,0.52539537109375,0.5571333349609375,-0.0317379638671875,US_HEALTH,US Healthcare,2025-10-11 21:01:02.294961
TMO,2025-10-17,0.6170692590332032,0.5543257458496094,0.0627435131835938,US_HEALTH,US Healthcare,2025-10-11 21:01:02.294961
DHR,2025-10-17,0.5947306152343751,0.560876787109375,0.033853828125,US_HEALTH,US Healthcare,2025-10-11 21:01:02.294961
BMY,2025-10-17,0.48372912109375,0.5143277734375,-0.03059865234375,US_HEALTH,US Healthcare,2025-10-11 21:01:02.294961
PFE,2025-10-17,0.41146421875,0.4687553125000001,-0.05729109375,US_HEALTH,US Healthcare,2025-10-11 21:01:02.294961
AMGN,2025-10-17,0.6499872241210939,0.4230200927734375,0.2269671313476563,US_HEALTH,US Healthcare,2025-10-11 21:01:02.294961
CVS,2025-10-17,0.48893740234375,0.408860078125,0.0800773242187499,US_HEALTH,US Healthcare,2025-10-11 21:01:02.294961
ISRG,2025-10-17,0.5129443237304688,0.5402471105957032,-0.0273027868652343,US_HEALTH,US Healthcare,2025-10-11 21:01:02.294961
GILD,2025-10-17,0.54167125,0.4755911816406249,0.066080068359375,US_HEALTH,US Healthcare,2025-10-11 21:01:02.294961
VRTX,2025-10-17,0.5896037133789063,0.5782919775390626,0.0113117358398436,US_HEALTH,US Healthcare,2025-10-11 21:01:02.294961
CI,2025-10-17,0.5707236938476563,0.4767304931640625,0.0939932006835937,US_HEALTH,US Healthcare,2025-10-11 21:01:02.294961
REGN,2025-10-17,0.4225725061035156,0.5775595629882814,-0.1549870568847657,US_HEALTH,US Healthcare,2025-10-11 21:01:02.294961
ELV,2025-10-17,0.4995167236328125,0.4954070642089844,0.004109659423828,US_HEALTH,US Healthcare,2025-10-11 21:01:02.294961
ZTS,2025-10-17,0.5009815527343751,0.532231240234375,-0.0312496874999999,US_HEALTH,US Healthcare,2025-10-11 21:01:02.294961
MCK,2025-10-17,0.5304815832519532,0.3893697131347656,0.1411118701171875,US_HEALTH,US Healthcare,2025-10-11 21:01:02.294961
HD,2025-10-17,0.4411676977539063,0.36979796875,0.0713697290039063,US_CONSUMER,US Consumer,2025-10-11 21:01:02.294961
AMZN,2025-10-17,0.5207567456054688,0.395839375,0.1249173706054688,US_CONSUMER,US Consumer,2025-10-11 21:01:02.294961
COST,2025-10-17,0.5185391571044922,0.3528710546875,0.1656681024169921,US_CONSUMER,US Consumer,2025-10-11 21:01:02.294961
WMT,2025-10-17,0.44336494140625,0.40820904296875,0.0351558984375,US_CONSUMER,US Consumer,2025-10-11 21:01:02.294961
TSLA,2025-10-17,0.6602817175292969,0.5677940356445312,0.0924876818847656,US_CONSUMER,US Consumer,2025-10-11 21:01:02.294961
NKE,2025-10-17,0.4882863671875,0.47201048828125,0.01627587890625,US_CONSUMER,US Consumer,2025-10-11 21:01:02.294961
MCD,2025-10-17,0.4939829248046875,0.4012917944335937,0.0926911303710937,US_CONSUMER,US Consumer,2025-10-11 21:01:02.294961
TGT,2025-10-17,0.450526328125,0.4518283984375,-0.0013020703124999,US_CONSUMER,US Consumer,2025-10-11 21:01:02.294961
LOW,2025-10-17,0.5129443237304687,0.4995167236328124,0.0134276000976562,US_CONSUMER,US Consumer,2025-10-11 21:01:02.294961
SBUX,2025-10-17,0.4492242578124999,0.43425044921875,0.0149738085937499,US_CONSUMER,US Consumer,2025-10-11 21:01:02.294961
DIS,2025-10-17,0.513025703125,0.3779359082031249,0.135089794921875,US_CONSUMER,US Consumer,2025-10-11 21:01:02.294961
ABNB,2025-10-17,0.4409235595703125,0.471359453125,-0.0304358935546875,US_CONSUMER,US Consumer,2025-10-11 21:01:02.294961
GM,2025-10-17,0.5083056982421875,0.455734609375,0.0525710888671874,US_CONSUMER,US Consumer,2025-10-11 21:01:02.294961
F,2025-10-17,0.45313046875,0.437505625,0.01562484375,US_CONSUMER,US Consumer,2025-10-11 21:01:02.294961
BKNG,2025-10-17,0.5594729925537111,0.4544681425476075,0.1050048500061035,US_CONSUMER,US Consumer,2025-10-11 21:01:02.294961
MAR,2025-10-17,0.6687044848632813,0.5505416040039063,0.1181628808593749,US_CONSUMER,US Consumer,2025-10-11 21:01:02.294961
YUM,2025-10-17,0.5127001855468749,0.4487359814453124,0.0639642041015624,US_CONSUMER,US Consumer,2025-10-11 21:01:02.294961
ORLY,2025-10-17,0.6445348046875,0.3252020605468749,0.319332744140625,US_CONSUMER,US Consumer,2025-10-11 21:01:02.294961
CMG,2025-10-17,0.43229734375,0.42513595703125,0.0071613867187499,US_CONSUMER,US Consumer,2025-10-11 21:01:02.294961
